date,ticker,industry,pattern,close,ma25_slope_5d,vol5_over_vol60,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,max_adverse_60d
2018-07-12,V,金融支付,沖量,132.25164794921875,0.59%,1.18,0.16%,1.86%,0.08%,1.73%,4.06%,-2.44%
2018-07-16,V,金融支付,波段,130.89039611816406,0.63%,1.15,1.13%,-1.43%,1.26%,5.17%,2.94%,-1.43%
2018-07-19,V,金融支付,誘多,132.46913146972656,0.80%,0.92,1.69%,-0.86%,0.52%,4.87%,0.10%,-4.42%
2018-07-30,V,金融支付,波段,129.01864624023438,0.76%,1.30,2.37%,2.73%,6.70%,6.76%,2.09%,-1.87%
2018-08-09,V,金融支付,誘多,132.3556671142578,1.11%,0.83,0.61%,1.65%,2.43%,7.33%,-0.01%,-5.04%
2018-08-23,V,金融支付,誘多,134.53329467773438,0.23%,0.77,3.27%,0.77%,5.59%,2.29%,-1.17%,-6.57%
2018-09-05,V,金融支付,沖量,135.07298278808594,0.94%,1.06,2.73%,3.33%,4.70%,-0.15%,-2.33%,-6.95%
2018-09-06,V,金融支付,波段,136.8055419921875,0.99%,1.17,2.17%,3.28%,1.56%,-3.61%,-1.75%,-8.12%
2018-09-14,V,金融支付,誘多,139.96766662597656,0.90%,0.91,1.49%,1.52%,-5.26%,-6.83%,-7.29%,-10.20%
2018-09-21,V,金融支付,沖量,142.05996704101562,1.12%,1.20,0.03%,-3.13%,-6.64%,-6.84%,-11.43%,-12.27%
2018-09-24,V,金融支付,波段,141.17005920410156,1.15%,1.17,1.13%,-4.84%,-5.68%,-6.24%,-11.81%,-11.72%
2018-09-28,V,金融支付,誘多,142.09786987304688,1.17%,0.79,-3.15%,-6.68%,-8.23%,-4.10%,-13.08%,-18.75%
2018-10-09,V,金融支付,波段,134.73216247558594,-0.22%,1.25,-0.40%,-2.24%,-1.07%,-6.11%,-4.22%,-14.31%
2018-11-13,V,金融支付,波段,132.28009033203125,-0.35%,1.14,-4.37%,1.37%,-1.38%,-6.12%,1.81%,-12.72%
2018-11-15,V,金融支付,誘多,134.5282745361328,0.18%,0.89,-6.32%,-0.09%,-7.36%,-6.29%,1.11%,-14.18%
2018-11-30,V,金融支付,誘多,134.4049835205078,0.02%,1.00,-2.70%,-7.28%,-6.20%,-3.08%,5.66%,-14.10%
2018-12-03,V,金融支付,沖量,137.52540588378906,0.35%,1.05,-5.65%,-8.51%,-11.63%,-5.32%,2.22%,-16.05%
2018-12-04,V,金融支付,波段,131.49322509765625,0.61%,1.16,-0.61%,-5.32%,-3.60%,-0.10%,6.90%,-12.20%
2019-01-04,V,金融支付,誘多,126.76040649414062,-0.44%,0.79,3.30%,3.63%,5.87%,8.26%,18.26%,0.00%
2019-01-18,V,金融支付,誘多,131.36041259765625,-0.09%,0.72,-1.81%,2.17%,4.47%,7.01%,15.89%,-2.53%
2019-01-23,V,金融支付,縮量黑馬,129.947265625,0.09%,0.68,0.43%,3.27%,5.29%,7.35%,17.10%,-1.47%
2019-01-31,V,金融支付,波段,128.05035400390625,1.30%,1.05,3.82%,6.22%,10.90%,15.35%,21.80%,0.00%
2019-02-07,V,金融支付,誘多,132.9443817138672,1.41%,0.97,2.31%,4.25%,5.31%,9.39%,15.98%,0.00%
2019-02-22,V,金融支付,誘多,138.59197998046875,1.06%,0.76,2.47%,1.01%,4.94%,8.08%,12.24%,0.00%
2019-03-08,V,金融支付,縮量黑馬,139.99813842773438,1.60%,0.82,5.50%,3.88%,6.99%,8.86%,10.34%,0.00%
2019-03-11,V,金融支付,誘多,143.15252685546875,1.63%,0.88,2.85%,1.57%,4.70%,7.29%,9.94%,0.00%
2019-03-15,V,金融支付,沖量,147.7035369873047,1.66%,1.20,-1.54%,0.47%,2.69%,5.59%,9.72%,-1.56%
2019-03-20,V,金融支付,波段,146.07884216308594,1.90%,1.20,0.31%,3.06%,4.35%,4.79%,10.52%,-0.47%
2019-04-04,V,金融支付,誘多,149.77476501464844,1.40%,0.86,0.14%,1.60%,2.79%,4.25%,10.51%,-0.20%
2019-04-18,V,金融支付,誘多,152.1689910888672,1.15%,0.79,1.73%,1.17%,2.61%,-0.82%,12.13%,-1.77%
2019-05-10,V,金融支付,誘多,152.6915740966797,0.41%,0.87,2.26%,1.36%,6.45%,8.34%,7.49%,-2.10%
2019-05-16,V,金融支付,沖量,156.88499450683594,0.43%,1.05,-2.04%,-2.15%,2.91%,5.26%,6.96%,-3.80%
2019-05-17,V,金融支付,波段,156.14271545410156,0.51%,1.04,-0.88%,-3.35%,3.33%,6.00%,8.85%,-3.35%
2019-05-24,V,金融支付,縮量黑馬,154.76292419433594,0.40%,0.76,-2.48%,5.03%,6.89%,9.28%,10.37%,-2.48%
2019-05-28,V,金融支付,誘多,155.7811279296875,0.38%,0.90,-0.84%,4.03%,4.62%,9.53%,10.68%,-3.12%
2019-06-06,V,金融支付,沖量,158.83566284179688,0.01%,1.07,1.46%,4.09%,5.84%,7.38%,8.48%,0.00%
2019-06-13,V,金融支付,波段,161.14797973632812,1.16%,1.02,2.59%,1.11%,6.48%,8.47%,7.36%,-0.29%
2019-06-19,V,金融支付,誘多,162.4230499267578,1.25%,0.86,0.22%,3.62%,5.76%,4.97%,4.00%,-1.07%
2019-06-21,V,金融支付,沖量,165.03985595703125,1.26%,1.18,0.06%,1.59%,4.11%,-2.64%,1.88%,-2.64%
2019-06-27,V,金融支付,波段,162.9368896484375,0.97%,1.14,3.17%,5.31%,7.28%,4.57%,2.30%,-1.38%
2019-07-03,V,金融支付,誘多,168.30374145507812,1.34%,0.84,2.19%,2.07%,1.30%,-0.20%,-1.48%,-4.53%
2019-07-17,V,金融支付,縮量黑馬,170.4733428955078,1.31%,0.84,2.33%,-0.64%,-3.15%,-0.12%,-2.24%,-5.74%
2019-07-22,V,金融支付,誘多,171.8245849609375,1.08%,0.75,1.46%,-6.49%,-0.32%,-0.62%,-0.87%,-6.49%
2019-08-02,V,金融支付,波段,168.82711791992188,0.87%,1.01,0.92%,0.60%,2.06%,-0.60%,1.51%,-4.82%
2019-08-15,V,金融支付,誘多,167.97482299804688,-0.15%,0.95,2.17%,2.78%,0.57%,-1.29%,1.53%,-3.65%
2019-08-16,V,金融支付,波段,169.84262084960938,-0.24%,1.03,-1.68%,1.45%,-1.19%,-3.49%,0.73%,-4.71%
2019-08-29,V,金融支付,誘多,172.6442413330078,-0.30%,0.81,2.52%,-2.15%,-3.96%,-2.27%,-0.77%,-6.26%
2019-09-10,V,金融支付,波段,168.05108642578125,0.60%,1.22,0.06%,-1.06%,-2.23%,-3.11%,2.58%,-3.70%
2019-09-24,V,金融支付,波段,166.26905822753906,-0.25%,1.42,-0.11%,-1.18%,-2.07%,1.08%,6.15%,-2.67%
2019-10-16,V,金融支付,誘多,169.49957275390625,-0.40%,0.86,-3.68%,0.78%,0.87%,3.83%,10.00%,-3.94%
2019-10-25,V,金融支付,沖量,169.48049926757812,-0.12%,1.08,1.73%,0.63%,1.08%,3.02%,16.31%,-0.83%
2019-10-28,V,金融支付,波段,171.3768310546875,-0.01%,1.21,-0.49%,-0.17%,0.80%,1.52%,14.18%,-1.93%
2019-11-08,V,金融支付,誘多,170.54774475097656,0.56%,0.91,0.62%,0.45%,2.38%,4.71%,13.64%,0.00%
2019-11-18,V,金融支付,沖量,171.49209594726562,0.51%,1.02,0.73%,1.25%,3.26%,6.38%,17.22%,-0.11%
2019-11-19,V,金融支付,波段,174.46067810058594,0.44%,1.08,-0.12%,-1.19%,1.17%,3.74%,15.72%,-1.81%
2019-11-25,V,金融支付,誘多,172.7425079345703,0.44%,0.86,0.51%,0.71%,3.65%,6.79%,10.01%,-0.20%
2019-12-06,V,金融支付,沖量,173.88795471191406,0.37%,1.11,1.63%,3.20%,3.58%,14.12%,2.78%,-1.04%
2019-12-09,V,金融支付,波段,174.60386657714844,0.32%,1.19,1.81%,2.27%,4.92%,12.90%,0.93%,-1.45%
2019-12-23,V,金融支付,波段,178.57476806640625,0.76%,1.12,0.44%,2.59%,10.39%,8.53%,-21.40%,-20.52%
2019-12-24,V,金融支付,誘多,179.04248046875,0.80%,0.95,1.89%,3.03%,9.29%,8.09%,-27.53%,-21.61%
2020-01-09,V,金融支付,誘多,184.4642333984375,0.81%,0.89,3.98%,6.08%,4.91%,3.02%,-12.19%,-29.66%
2020-01-14,V,金融支付,沖量,187.13693237304688,1.33%,1.01,6.04%,4.49%,5.81%,-8.05%,-11.28%,-30.66%
2020-01-30,V,金融支付,誘多,198.744140625,1.88%,1.00,-2.48%,-0.24%,-12.58%,-15.43%,-17.39%,-34.71%
2020-01-31,V,金融支付,沖量,189.92417907714844,1.70%,1.21,1.89%,5.84%,-3.20%,-23.49%,-13.81%,-31.68%
2020-02-03,V,金融支付,波段,191.6805419921875,1.59%,1.29,2.58%,5.33%,-7.38%,-21.26%,-9.34%,-32.31%
2020-02-13,V,金融支付,誘多,198.25762939453125,1.55%,0.97,0.68%,-12.36%,-15.22%,-22.10%,-11.49%,-34.55%
2020-02-18,V,金融支付,沖量,201.89010620117188,1.68%,1.03,-10.80%,-12.06%,-25.24%,-23.71%,-16.01%,-35.73%
2020-02-24,V,金融支付,波段,190.02720642089844,1.16%,1.09,-3.25%,-13.91%,-31.72%,-14.76%,-4.58%,-31.72%
2020-04-22,V,金融支付,誘多,159.24661254882812,0.11%,1.00,9.12%,7.32%,16.56%,16.43%,17.30%,-0.13%
2020-05-06,V,金融支付,誘多,170.89923095703125,1.65%,0.73,-0.78%,8.62%,8.49%,8.64%,6.68%,-0.78%
2020-05-20,V,金融支付,誘多,185.624755859375,1.90%,0.68,0.21%,-0.11%,0.03%,0.93%,1.59%,-2.57%
2020-06-05,V,金融支付,誘多,191.13050842285156,2.43%,0.60,-3.68%,-3.71%,-0.93%,-0.57%,6.36%,-5.38%
2020-06-22,V,金融支付,誘多,186.67803955078125,1.33%,0.77,-1.84%,-0.39%,0.78%,-1.37%,5.38%,-3.05%
2020-07-07,V,金融支付,誘多,185.95033264160156,0.10%,0.76,-0.45%,1.17%,-0.98%,2.63%,3.13%,-2.67%
2020-07-21,V,金融支付,誘多,188.13348388671875,0.16%,0.76,0.13%,-2.13%,1.44%,8.75%,3.07%,-3.09%
2020-07-31,V,金融支付,波段,182.31178283691406,0.13%,1.10,3.13%,3.43%,13.46%,7.82%,1.56%,0.00%
2020-08-07,V,金融支付,誘多,188.01858520507812,0.22%,0.99,0.29%,4.11%,4.38%,0.71%,-5.78%,-7.75%
2020-08-21,V,金融支付,沖量,195.7540283203125,0.85%,1.01,5.67%,0.26%,-3.27%,-0.29%,4.36%,-11.39%
2020-08-25,V,金融支付,誘多,199.5611114501953,0.92%,1.00,2.52%,-1.94%,-6.12%,-2.71%,0.02%,-13.09%
2020-09-03,V,金融支付,波段,200.38583374023438,1.74%,1.07,-3.96%,-3.04%,-3.59%,-4.16%,0.82%,-13.44%
2020-09-15,V,金融支付,誘多,196.9623260498047,0.74%,0.99,-2.35%,-2.90%,-0.52%,-7.46%,2.19%,-11.94%
2020-09-18,V,金融支付,波段,194.2964324951172,0.73%,1.01,-2.65%,-0.57%,-1.16%,-10.32%,2.44%,-10.73%
2020-10-13,V,金融支付,誘多,195.9362030029297,-0.41%,0.73,-3.24%,-6.98%,4.40%,2.78%,5.61%,-11.48%
2020-11-09,V,金融支付,沖量,203.95318603515625,-0.34%,1.13,0.16%,-1.98%,0.19%,-3.07%,-1.69%,-9.00%
2020-11-16,V,金融支付,誘多,204.27967834472656,0.80%,0.96,-2.13%,-0.71%,-2.04%,2.66%,-1.13%,-9.14%
2020-12-01,V,金融支付,誘多,202.8390655517578,1.39%,0.92,0.74%,-1.34%,3.39%,-4.42%,2.73%,-8.50%
2020-12-04,V,金融支付,沖量,204.26048278808594,2.13%,1.03,-3.03%,-0.64%,0.86%,-3.14%,-0.40%,-9.14%
2020-12-07,V,金融支付,波段,204.23170471191406,2.49%,1.10,-2.54%,-1.71%,-0.01%,-3.53%,1.46%,-9.12%
2020-12-21,V,金融支付,波段,200.73580932617188,-0.16%,1.11,2.56%,1.73%,-1.85%,0.11%,-0.86%,-7.54%
2020-12-24,V,金融支付,縮量黑馬,200.43804931640625,-0.19%,0.95,4.34%,2.01%,-3.21%,-1.04%,-0.15%,-7.40%
2020-12-28,V,金融支付,誘多,204.21246337890625,-0.15%,0.77,0.88%,-1.77%,-8.31%,-2.91%,-2.04%,-9.11%
2021-01-07,V,金融支付,沖量,205.3457489013672,0.46%,1.00,-5.59%,-5.51%,-2.36%,-2.42%,2.42%,-9.62%
2021-01-08,V,金融支付,波段,206.92083740234375,0.39%,1.01,-6.43%,-6.72%,-3.97%,-1.40%,1.93%,-10.30%
2021-01-26,V,金融支付,波段,194.01290893554688,-0.48%,1.29,0.30%,2.23%,8.79%,10.65%,12.83%,-4.34%
2021-02-17,V,金融支付,誘多,199.6045379638672,-0.50%,0.92,5.74%,3.54%,7.47%,2.03%,7.98%,-1.34%
2021-02-19,V,金融支付,沖量,196.93043518066406,-0.38%,1.02,3.74%,5.22%,1.06%,6.99%,10.76%,0.00%
2021-02-22,V,金融支付,波段,200.3837127685547,-0.18%,1.05,3.99%,5.74%,-0.15%,4.96%,8.44%,-0.68%
2021-03-03,V,金融支付,誘多,206.66490173339844,1.15%,0.91,3.87%,3.80%,-1.45%,5.32%,5.74%,-3.70%
2021-03-09,V,金融支付,沖量,211.9650115966797,1.88%,1.01,1.97%,-5.54%,-0.49%,3.22%,3.67%,-6.11%
2021-03-23,V,金融支付,波段,200.2201385498047,0.48%,1.40,1.80%,5.34%,9.27%,10.12%,11.69%,-0.09%
2021-03-26,V,金融支付,誘多,205.39520263671875,0.12%,0.90,2.58%,3.72%,7.87%,5.83%,10.65%,-0.84%
2021-04-12,V,金融支付,誘多,213.03277587890625,0.53%,0.72,1.95%,4.01%,2.03%,3.69%,8.52%,-0.38%
2021-04-26,V,金融支付,誘多,221.5648193359375,0.74%,0.71,0.99%,-1.90%,-0.30%,0.89%,5.94%,-4.22%
2021-05-14,V,金融支付,誘多,218.6114044189453,0.41%,0.84,-0.07%,0.16%,3.15%,3.15%,4.90%,-1.04%
2021-05-28,V,金融支付,誘多,218.9581756591797,0.12%,0.62,1.77%,2.98%,2.99%,6.62%,3.19%,-0.29%
2021-06-14,V,金融支付,誘多,225.48939514160156,0.21%,0.67,0.10%,0.00%,3.53%,7.20%,-2.00%,-4.10%
2021-06-18,V,金融支付,沖量,221.95407104492188,0.57%,1.10,3.00%,3.57%,4.34%,4.07%,-3.07%,-2.57%
2021-06-21,V,金融支付,波段,225.7205810546875,0.66%,1.15,-0.10%,2.25%,3.58%,1.18%,-4.36%,-4.69%
2021-07-06,V,金融支付,波段,230.80677795410156,0.75%,1.12,1.15%,1.29%,-1.05%,-1.98%,-5.26%,-8.03%
2021-07-07,V,金融支付,誘多,231.19210815429688,0.87%,0.90,2.50%,1.53%,-1.39%,-3.36%,-7.06%,-8.19%
2021-07-14,V,金融支付,沖量,236.9622802734375,0.86%,1.06,-0.95%,0.39%,-4.44%,-5.32%,-6.15%,-10.42%
2021-07-20,V,金融支付,波段,233.7930450439453,0.99%,1.33,3.39%,-2.31%,-3.23%,-5.47%,-8.21%,-9.21%
2021-08-03,V,金融支付,波段,228.388916015625,0.66%,1.19,0.41%,-0.94%,-3.24%,-5.47%,-8.86%,-7.06%
2021-08-09,V,金融支付,誘多,231.19210815429688,0.29%,0.95,-1.80%,-2.31%,-5.59%,-8.14%,-12.74%,-12.45%
2021-08-17,V,金融支付,波段,226.23085021972656,-0.41%,1.06,-0.12%,-2.32%,-4.57%,-3.35%,-7.93%,-11.27%
2021-09-28,V,金融支付,誘多,217.5782470703125,-0.45%,0.90,-0.57%,-0.67%,2.78%,-5.40%,-3.20%,-15.55%
2021-10-06,V,金融支付,縮量黑馬,218.49462890625,-0.48%,0.95,-1.79%,2.17%,-8.13%,-9.31%,-4.16%,-15.90%
2021-10-14,V,金融支付,誘多,217.21170043945312,-0.09%,0.80,2.25%,-6.81%,-6.39%,-12.07%,-5.70%,-15.40%
2021-12-09,V,金融支付,波段,204.26861572265625,-0.44%,1.04,1.41%,2.47%,2.63%,-4.51%,-9.16%,-9.64%
2021-12-10,V,金融支付,誘多,206.21095275878906,-0.09%,1.00,-0.71%,1.98%,-0.67%,-5.34%,-6.24%,-10.49%
2021-12-27,V,金融支付,誘多,210.29844665527344,0.55%,0.59,1.75%,-2.60%,-7.18%,4.74%,-1.20%,-12.23%
2022-01-13,V,金融支付,誘多,207.757080078125,1.13%,0.85,-4.22%,6.05%,4.68%,0.68%,0.05%,-11.16%
2022-02-07,V,金融支付,誘多,219.5073699951172,1.23%,0.89,-0.64%,-2.41%,-15.47%,-3.67%,-5.41%,-15.91%
2022-02-25,V,金融支付,波段,212.2279052734375,0.43%,1.01,-8.66%,-10.29%,-0.38%,-1.04%,-5.16%,-13.03%
2022-03-29,V,金融支付,誘多,220.79368591308594,-0.49%,0.61,-0.89%,-7.33%,-6.14%,-13.76%,-9.74%,-16.97%
2022-04-18,V,金融支付,誘多,206.3238067626953,1.66%,0.78,-1.51%,-0.77%,-7.03%,-0.28%,-3.22%,-11.15%
2022-05-02,V,金融支付,波段,204.73646545410156,-0.47%,1.27,-8.76%,-6.31%,0.49%,-8.34%,0.11%,-10.46%
2022-06-01,V,金融支付,誘多,203.57595825195312,-0.08%,0.88,1.70%,-6.56%,-6.21%,0.05%,-3.18%,-9.95%
2022-06-24,V,金融支付,波段,199.28970336914062,-0.29%,1.04,-3.08%,-0.22%,4.26%,3.80%,-6.37%,-5.86%
2022-06-27,V,金融支付,誘多,197.3987274169922,-0.09%,0.81,-1.48%,0.62%,4.39%,3.29%,-7.96%,-5.48%
2022-07-19,V,金融支付,誘多,207.1930389404297,-0.11%,0.86,-0.55%,-3.46%,1.81%,-5.58%,-16.43%,-16.71%
2022-07-27,V,金融支付,沖量,204.09959411621094,2.07%,1.12,-0.95%,0.77%,-1.63%,-4.47%,-10.89%,-15.44%
2022-07-28,V,金融支付,波段,204.95297241210938,1.96%,1.20,1.00%,0.05%,-0.55%,-2.74%,-9.77%,-15.80%
2022-08-09,V,金融支付,誘多,203.8959197998047,1.30%,0.94,3.46%,-1.47%,-4.51%,-10.90%,-4.26%,-15.36%
2022-08-23,V,金融支付,縮量黑馬,200.8958740234375,0.36%,0.74,-2.62%,-3.09%,-9.56%,-9.25%,1.84%,-14.10%
2022-08-25,V,金融支付,誘多,203.82962036132812,-0.26%,0.73,-4.62%,-2.20%,-12.32%,-12.39%,0.69%,-15.33%
2022-11-03,V,金融支付,波段,189.1898956298828,2.53%,1.15,5.79%,8.58%,12.01%,6.47%,18.83%,-0.20%
2022-11-17,V,金融支付,誘多,205.4243927001953,2.84%,0.97,1.33%,3.16%,-1.94%,-1.71%,8.71%,-2.92%
2022-11-21,V,金融支付,沖量,200.87754821777344,2.88%,1.04,1.33%,1.34%,-0.47%,2.32%,8.57%,-0.73%
2022-12-05,V,金融支付,波段,208.0434112548828,1.46%,1.26,0.43%,-4.15%,-0.50%,3.15%,4.93%,-4.15%
2022-12-12,V,金融支付,誘多,208.92941284179688,0.86%,0.78,-4.55%,-3.87%,3.50%,4.72%,0.92%,-4.55%
2022-12-19,V,金融支付,波段,199.4171142578125,0.77%,1.27,0.72%,3.80%,7.61%,12.08%,6.34%,0.00%
2022-12-27,V,金融支付,誘多,200.84835815429688,-0.37%,0.57,3.06%,7.66%,8.93%,11.40%,7.36%,-0.63%
2023-01-11,V,金融支付,誘多,216.24131774902344,0.31%,0.95,-0.76%,1.18%,3.47%,-0.95%,2.15%,-3.25%
2023-01-26,V,金融支付,誘多,218.782470703125,1.43%,0.83,2.16%,2.26%,-2.10%,-3.63%,3.79%,-4.37%
2023-01-27,V,金融支付,沖量,225.33494567871094,1.70%,1.00,-0.57%,-1.64%,-4.61%,-7.15%,-0.61%,-7.15%
2023-02-09,V,金融支付,誘多,223.73745727539062,2.00%,0.71,-1.53%,-4.27%,-5.76%,-3.62%,1.26%,-6.49%
2023-02-27,V,金融支付,誘多,214.95767211914062,-0.11%,0.85,2.90%,-2.67%,0.66%,3.68%,2.12%,-2.67%
2023-03-28,V,金融支付,波段,214.93817138671875,-0.41%,1.01,3.33%,3.39%,3.55%,4.97%,4.39%,0.00%
2023-03-29,V,金融支付,誘多,217.8354949951172,-0.18%,0.94,2.18%,4.21%,2.56%,3.65%,1.54%,-0.82%
2023-03-31,V,金融支付,沖量,219.942626953125,0.15%,1.04,0.43%,3.56%,3.13%,3.46%,1.31%,-1.77%
2023-04-13,V,金融支付,誘多,226.99569702148438,0.48%,0.83,0.82%,-1.58%,-0.53%,-3.81%,3.58%,-4.83%
2023-04-18,V,金融支付,沖量,227.8834228515625,1.18%,1.01,-1.72%,-2.83%,-1.15%,-5.20%,4.30%,-5.20%
2023-04-27,V,金融支付,波段,223.40573120117188,1.04%,1.22,-1.49%,1.07%,-2.27%,-2.19%,4.43%,-3.30%
2023-05-05,V,金融支付,誘多,226.10797119140625,0.60%,0.82,0.02%,0.86%,-1.97%,-2.10%,2.69%,-4.45%
2023-05-19,V,金融支付,誘多,228.04425048828125,0.27%,0.78,-3.56%,-2.80%,-2.93%,2.63%,2.76%,-5.26%
2023-06-02,V,金融支付,波段,223.62628173828125,-0.49%,1.37,-2.29%,0.05%,4.01%,5.24%,7.44%,-2.51%
2023-06-07,V,金融支付,誘多,220.18569946289062,-0.20%,0.97,-0.81%,1.39%,4.96%,6.21%,10.35%,-0.99%
2023-06-21,V,金融支付,波段,222.1210174560547,-0.47%,1.66,0.31%,5.12%,5.44%,5.06%,6.28%,-0.42%
2023-06-27,V,金融支付,誘多,222.208984375,-0.42%,0.87,5.33%,6.54%,4.29%,5.46%,4.27%,0.00%
2023-07-12,V,金融支付,誘多,236.74337768554688,1.26%,0.83,-0.33%,-2.11%,-1.01%,0.23%,-3.42%,-5.35%
2023-07-27,V,金融支付,波段,229.1487274169922,0.99%,1.01,1.84%,2.63%,2.34%,5.68%,-0.26%,-2.22%
2023-08-02,V,金融支付,誘多,232.19833374023438,0.78%,0.92,0.93%,0.92%,3.84%,1.85%,-2.46%,-3.50%
2023-08-16,V,金融支付,縮量黑馬,234.32907104492188,0.14%,0.62,1.26%,2.90%,0.92%,-3.19%,1.20%,-4.38%
2023-08-21,V,金融支付,誘多,234.4955596923828,-0.28%,0.61,1.82%,2.46%,1.71%,-4.45%,3.34%,-4.45%
2023-09-05,V,金融支付,誘多,240.25369262695312,0.82%,0.80,0.80%,-0.73%,-6.74%,-1.69%,3.84%,-6.74%
2023-09-14,V,金融支付,波段,236.49327087402344,0.58%,1.07,-2.02%,-4.07%,-1.95%,-4.23%,6.12%,-5.25%
2023-10-30,V,金融支付,波段,228.24781799316406,-0.43%,1.29,4.47%,5.20%,8.75%,11.60%,15.20%,0.00%
2023-11-03,V,金融支付,誘多,238.54974365234375,0.67%,0.98,0.89%,2.66%,4.67%,6.29%,13.97%,-0.59%
2023-11-14,V,金融支付,沖量,242.33531188964844,0.92%,1.15,2.14%,2.95%,6.25%,5.45%,11.60%,0.00%
2023-11-27,V,金融支付,誘多,249.4010772705078,1.35%,0.96,0.12%,0.94%,1.98%,4.10%,11.80%,-0.47%
2023-12-11,V,金融支付,誘多,251.73667907714844,1.39%,0.75,0.72%,1.03%,3.13%,6.27%,9.37%,0.00%
2023-12-15,V,金融支付,沖量,253.21853637695312,1.27%,1.30,0.16%,0.33%,3.33%,5.90%,11.21%,-0.36%
2023-12-18,V,金融支付,波段,253.55218505859375,1.26%,1.29,0.31%,-0.15%,3.78%,7.23%,9.75%,-0.49%
2023-12-26,V,金融支付,誘多,254.3274688720703,0.89%,0.98,-0.46%,2.08%,5.19%,6.61%,9.50%,-0.46%
2024-01-10,V,金融支付,誘多,259.6267395019531,0.54%,0.81,1.35%,3.04%,4.44%,7.40%,5.19%,-0.20%
2024-01-19,V,金融支付,沖量,265.8485107421875,0.82%,1.03,-1.09%,2.32%,3.02%,3.75%,0.35%,-1.09%
2024-01-23,V,金融支付,波段,266.20184326171875,0.85%,1.08,2.17%,2.03%,2.22%,3.57%,0.23%,-1.22%
2024-02-06,V,金融支付,縮量黑馬,271.59930419921875,1.25%,0.93,-0.16%,0.19%,1.51%,4.72%,-3.13%,-3.23%
2024-02-07,V,金融支付,誘多,274.18023681640625,1.33%,0.89,-0.47%,1.75%,-0.22%,4.12%,-3.72%,-4.14%
2024-02-20,V,金融支付,沖量,270.52276611328125,1.06%,1.00,2.91%,1.54%,4.43%,0.66%,2.31%,-2.85%
2024-02-22,V,金融支付,誘多,278.9781188964844,1.07%,1.00,-0.39%,-1.93%,2.33%,-2.33%,-1.10%,-5.79%
2024-03-08,V,金融支付,誘多,275.3305358886719,0.46%,0.95,1.07%,1.15%,-0.81%,-2.75%,-2.54%,-4.54%
2024-03-13,V,金融支付,沖量,280.34478759765625,0.44%,1.02,1.45%,-2.15%,-3.32%,-3.50%,-2.09%,-6.25%
2024-03-14,V,金融支付,波段,281.59344482421875,0.47%,1.03,1.38%,-2.56%,-3.65%,-4.15%,-3.79%,-6.67%
2024-03-28,V,金融支付,波段,274.3866882324219,0.11%,1.31,-0.70%,-1.12%,-1.63%,0.59%,-1.81%,-4.21%
2024-04-04,V,金融支付,縮量黑馬,269.3921203613281,-0.47%,0.92,0.61%,-0.96%,-2.33%,2.32%,-3.75%,-4.03%
2024-04-08,V,金融支付,誘多,273.0888977050781,-0.49%,0.89,-2.33%,-1.95%,-1.83%,0.47%,-2.98%,-5.33%
2024-04-12,V,金融支付,波段,271.3191833496094,-0.30%,1.21,-2.24%,-0.52%,1.73%,-0.35%,-4.52%,-4.71%
2024-05-08,V,金融支付,誘多,272.52850341796875,-0.43%,0.93,1.55%,-0.40%,0.13%,-0.53%,-7.31%,-8.29%
2024-05-09,V,金融支付,沖量,273.8558044433594,-0.20%,1.04,0.65%,-1.37%,0.23%,-0.62%,-7.11%,-8.73%
2024-05-10,V,金融支付,波段,276.0187683105469,0.01%,1.19,-0.04%,-2.05%,-1.85%,-2.39%,-8.46%,-9.45%
2024-05-31,V,金融支付,誘多,268.3738098144531,-0.08%,0.85,2.28%,-0.66%,-3.38%,-1.18%,-0.44%,-6.87%
2024-06-17,V,金融支付,波段,267.1031799316406,-0.36%,1.10,0.87%,-1.08%,0.56%,-2.03%,5.45%,-6.43%
2024-07-05,V,金融支付,波段,266.3052978515625,-0.45%,1.07,-1.71%,-1.81%,-1.40%,-0.90%,1.90%,-6.15%
2024-07-08,V,金融支付,誘多,262.4046936035156,-0.33%,0.93,0.77%,0.49%,-3.74%,0.23%,4.41%,-4.75%
2024-08-06,V,金融支付,波段,254.3867645263672,-0.40%,1.24,0.93%,4.00%,8.83%,11.93%,12.58%,-0.67%
2024-08-19,V,金融支付,誘多,262.99993896484375,-0.01%,0.92,0.65%,4.53%,9.42%,4.18%,16.50%,0.00%
2024-09-03,V,金融支付,誘多,274.91278076171875,1.19%,0.72,2.44%,4.67%,-0.34%,0.27%,12.16%,-3.20%
2024-09-17,V,金融支付,誘多,287.7632141113281,2.17%,0.60,-6.44%,-4.79%,-4.21%,-3.32%,7.83%,-7.52%
2024-09-20,V,金融支付,沖量,281.0616760253906,1.95%,1.31,-3.37%,-2.40%,2.05%,2.10%,11.14%,-5.32%
2024-09-24,V,金融支付,波段,269.227783203125,1.42%,1.58,1.77%,0.80%,4.40%,7.52%,13.78%,-1.15%
2024-10-01,V,金融支付,誘多,273.9850158691406,0.42%,0.97,-0.95%,0.61%,1.54%,11.83%,15.82%,-1.37%
2024-10-15,V,金融支付,誘多,275.65301513671875,-0.25%,0.59,1.97%,0.93%,11.15%,11.86%,10.10%,0.00%
