ticker,signal,date,close,drawdown_60,drawdown_252,above_ma50,above_ma200,ret_3d_before,ret_5d_before,vol_20,vol_60,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,max_adverse_60d
AXP,B_趨勢回踩型,2016-09-14,55.32022476196289,-4.17%,-16.73%,False,True,-2.52%,-4.09%,14.88%,22.08%,1.26%,1.17%,-3.91%,5.76%,18.60%,-5.16%
AXP,B_趨勢回踩型,2016-09-29,55.224365234375,-4.33%,-16.88%,False,True,-0.08%,-1.95%,16.83%,14.97%,-1.76%,-4.19%,6.15%,11.19%,18.90%,-5.00%
AXP,B_趨勢回踩型,2016-11-03,57.218929290771484,-3.01%,-10.36%,True,True,-1.64%,-2.39%,34.67%,24.06%,7.32%,9.87%,10.00%,14.80%,18.00%,0.00%
AXP,B_趨勢回踩型,2017-03-08,69.5219955444336,-3.52%,-3.52%,True,True,-1.05%,-3.52%,13.02%,13.36%,0.24%,-1.73%,-1.22%,1.66%,-0.29%,-4.02%
AXP,B_趨勢回踩型,2017-03-23,68.46649169921875,-4.98%,-4.98%,False,True,-1.28%,-2.42%,14.59%,13.16%,1.76%,0.51%,2.67%,1.03%,5.62%,-2.54%
AXP,B_趨勢回踩型,2017-04-07,68.68578338623047,-4.68%,-4.68%,False,True,-0.22%,-1.29%,11.37%,12.44%,-1.41%,3.45%,0.50%,-1.02%,9.57%,-2.85%
AXP,B_趨勢回踩型,2017-05-03,69.62196350097656,-3.38%,-3.38%,True,True,-0.53%,-2.10%,24.22%,16.92%,-0.23%,-3.12%,-0.70%,2.37%,7.98%,-3.12%
AXP,B_趨勢回踩型,2017-05-18,67.4581527709961,-6.38%,-6.38%,False,True,-2.49%,-1.98%,12.30%,17.74%,1.39%,2.76%,6.64%,10.29%,12.32%,0.00%
AXP,B_趨勢回踩型,2017-09-07,74.83155822753906,-3.41%,-3.41%,False,True,-2.01%,-1.49%,12.45%,10.74%,2.11%,4.75%,8.41%,9.29%,16.38%,-0.19%
AXP,B_趨勢回踩型,2017-11-10,83.22786712646484,-3.02%,-3.02%,True,True,-1.94%,-3.02%,13.47%,11.15%,0.18%,-0.05%,5.86%,5.40%,-5.21%,-1.27%
AXP,B_趨勢回踩型,2018-01-19,87.54934692382812,-3.15%,-3.15%,True,True,-2.30%,-2.68%,12.14%,12.93%,1.63%,-1.38%,-1.26%,-1.40%,-3.89%,-9.88%
AXP,B_趨勢回踩型,2018-02-05,82.17296600341797,-9.10%,-9.10%,False,True,-7.43%,-7.44%,23.09%,16.99%,2.92%,5.63%,4.41%,3.20%,6.51%,-3.99%
AXP,B_趨勢回踩型,2018-02-21,87.07601928710938,-3.68%,-3.68%,False,True,0.97%,3.11%,37.16%,23.58%,0.01%,-1.91%,-2.83%,-3.02%,4.21%,-7.23%
AXP,B_趨勢回踩型,2018-03-08,86.26327514648438,-4.97%,-4.97%,False,True,-0.07%,1.52%,34.11%,25.34%,-2.28%,-5.36%,-4.49%,4.74%,3.35%,-6.36%
AXP,B_趨勢回踩型,2018-03-26,82.71773529052734,-8.87%,-8.87%,False,True,-2.24%,-2.34%,25.66%,27.60%,0.13%,0.79%,8.85%,8.09%,4.49%,-1.75%
AXP,A_回撤反彈型,2018-03-29,83.30719757080078,-8.23%,-8.23%,False,True,0.71%,2.05%,23.88%,27.86%,-1.10%,0.11%,7.19%,9.13%,6.04%,-2.44%
AXP,B_趨勢回踩型,2018-04-12,83.68267822265625,-7.81%,-7.81%,False,True,1.31%,-0.90%,25.66%,29.26%,9.66%,7.37%,8.60%,9.28%,7.41%,-0.34%
AXP,B_趨勢回踩型,2018-04-30,88.52344512939453,-3.54%,-3.54%,True,True,-0.03%,-1.85%,33.14%,33.42%,-0.17%,2.57%,-1.04%,2.01%,4.30%,-2.36%
AXP,B_趨勢回踩型,2018-05-29,87.60009002685547,-4.85%,-4.85%,True,True,-4.13%,-4.23%,16.42%,25.80%,1.63%,3.08%,0.50%,3.01%,8.69%,-1.33%
AXP,B_趨勢回踩型,2018-06-15,88.31727600097656,-4.07%,-4.07%,False,True,-2.19%,-2.46%,17.50%,24.89%,-1.31%,-0.53%,2.57%,2.73%,10.33%,-2.13%
AXP,B_趨勢回踩型,2018-07-02,88.74755859375,-3.60%,-3.60%,False,True,2.10%,0.47%,13.71%,21.92%,1.28%,2.54%,0.89%,3.58%,9.49%,-1.17%
AXP,B_趨勢回踩型,2018-07-31,89.53398895263672,-4.17%,-4.17%,False,True,-2.91%,-2.15%,20.19%,16.81%,2.46%,2.67%,7.80%,8.40%,2.70%,-0.07%
AXP,B_趨勢回踩型,2018-09-28,95.80461120605469,-4.16%,-4.16%,True,True,-3.08%,-3.98%,13.28%,14.92%,1.06%,-2.93%,-4.58%,2.05%,-11.56%,-15.65%
AXP,B_趨勢回踩型,2018-10-15,92.65616607666016,-7.31%,-7.31%,False,True,-0.92%,-4.08%,16.90%,15.39%,1.84%,-1.39%,3.77%,7.30%,-3.57%,-12.79%
AXP,B_趨勢回踩型,2018-10-30,92.16857147216797,-7.80%,-7.80%,False,True,-1.47%,-2.20%,26.09%,18.30%,2.84%,5.66%,10.59%,4.53%,-0.69%,-12.32%
AXP,B_趨勢回踩型,2018-11-20,95.78923034667969,-4.17%,-4.17%,False,True,-3.20%,-1.64%,22.34%,19.77%,6.41%,2.04%,-9.73%,-7.09%,1.06%,-15.64%
AXP,B_趨勢回踩型,2018-12-07,96.32192993164062,-5.50%,-5.50%,True,True,-5.06%,-4.16%,27.64%,23.51%,-0.92%,-14.39%,-7.15%,-6.15%,1.52%,-16.10%
AXP,A_回撤反彈型,2019-01-30,93.08070373535156,-8.68%,-8.68%,True,True,1.89%,2.97%,20.03%,28.43%,2.23%,4.76%,4.94%,9.43%,14.95%,0.00%
AXP,B_趨勢回踩型,2019-01-30,93.08070373535156,-8.68%,-8.68%,True,True,1.89%,2.97%,20.03%,28.43%,2.23%,4.76%,4.94%,9.43%,14.95%,0.00%
AXP,B_趨勢回踩型,2019-02-14,96.6617660522461,-5.17%,-5.17%,True,True,1.15%,2.14%,11.08%,27.56%,0.77%,2.14%,6.47%,2.51%,9.09%,-0.11%
AXP,B_趨勢回踩型,2019-03-22,99.23651885986328,-3.60%,-3.60%,True,True,-2.85%,-3.58%,15.31%,18.14%,-0.15%,1.73%,2.99%,9.41%,13.16%,-0.44%
AXP,B_趨勢回踩型,2019-05-30,106.21122741699219,-3.16%,-3.16%,True,True,-2.32%,-2.72%,16.75%,15.77%,2.30%,4.39%,6.17%,9.95%,1.19%,-1.82%
AXP,B_趨勢回踩型,2019-07-31,113.50692749023438,-3.27%,-3.27%,True,True,-1.90%,-2.80%,16.43%,15.81%,-0.67%,-1.38%,-4.25%,-4.30%,-6.04%,-9.25%
AXP,B_趨勢回踩型,2019-08-15,111.69074249267578,-4.81%,-4.81%,False,True,-1.27%,-2.32%,24.01%,17.91%,-0.09%,-1.34%,-2.60%,-3.10%,-0.36%,-7.78%
AXP,B_趨勢回踩型,2019-08-30,109.8563232421875,-6.38%,-6.38%,False,True,2.23%,2.22%,27.34%,19.45%,-0.37%,-2.27%,-1.74%,-2.94%,0.57%,-6.24%
AXP,B_趨勢回踩型,2019-09-17,108.651611328125,-7.40%,-7.40%,False,True,0.03%,1.48%,23.63%,20.49%,-0.74%,-1.97%,-0.85%,-0.99%,1.72%,-5.20%
AXP,B_趨勢回踩型,2019-10-04,104.81623840332031,-10.67%,-10.67%,False,True,-1.59%,-3.16%,18.99%,21.75%,1.74%,2.05%,4.13%,5.55%,8.81%,-1.63%
AXP,A_回撤反彈型,2019-10-10,105.37509155273438,-10.08%,-10.20%,False,True,1.21%,2.19%,18.46%,22.03%,3.55%,1.21%,5.44%,3.29%,7.67%,0.00%
AXP,B_趨勢回踩型,2019-10-21,109.06716918945312,-6.04%,-7.05%,True,True,1.40%,2.29%,20.68%,22.01%,-0.39%,0.48%,0.51%,-2.08%,10.04%,-2.22%
AXP,B_趨勢回踩型,2019-11-05,108.81065368652344,-5.62%,-7.27%,True,True,1.27%,1.15%,17.86%,21.12%,1.78%,1.04%,-0.70%,4.62%,10.68%,-1.85%
AXP,B_趨勢回踩型,2020-01-27,120.10011291503906,-3.31%,-3.31%,True,True,-0.65%,-0.67%,20.65%,16.46%,0.28%,1.22%,-7.46%,-20.93%,-36.47%,-47.21%
AXP,B_趨勢回踩型,2020-02-24,117.8478012084961,-6.38%,-6.38%,False,True,-6.38%,-5.65%,26.63%,20.48%,-11.17%,-23.32%,-46.20%,-34.21%,-31.55%,-46.20%
AXP,C_過度波動禁止型,2020-03-09,90.36009216308594,-28.22%,-28.22%,False,False,-15.05%,-13.68%,58.05%,38.35%,-12.64%,-29.84%,-14.20%,-16.60%,7.83%,-29.84%
AXP,C_過度波動禁止型,2020-03-24,77.26895904541016,-38.62%,-38.62%,False,False,9.06%,-2.92%,153.43%,90.24%,1.86%,4.78%,-1.25%,0.50%,22.22%,-11.95%
AXP,C_過度波動禁止型,2020-04-08,85.12132263183594,-32.38%,-32.38%,False,False,25.11%,18.95%,160.96%,100.43%,-11.65%,-10.45%,-5.81%,-2.44%,5.36%,-15.26%
AXP,C_過度波動禁止型,2020-04-24,76.88468170166016,-38.92%,-38.92%,False,False,2.02%,-4.83%,84.84%,102.91%,6.19%,7.61%,7.41%,36.67%,16.35%,-6.18%
AXP,C_過度波動禁止型,2020-05-11,78.88143920898438,-37.34%,-37.34%,False,False,1.58%,-1.22%,64.48%,106.60%,3.61%,10.54%,29.45%,16.51%,12.30%,-8.56%
AXP,B_趨勢回踩型,2020-10-05,96.47454833984375,-3.15%,-23.36%,True,True,3.63%,5.13%,32.45%,27.84%,3.05%,-0.95%,-9.72%,14.70%,15.44%,-11.97%
AXP,B_趨勢回踩型,2020-10-20,96.17816925048828,-3.45%,-23.60%,True,True,-1.24%,-1.78%,26.67%,28.14%,-7.96%,-6.64%,12.93%,18.61%,18.85%,-11.70%
AXP,B_趨勢回踩型,2020-11-11,103.61949920654297,-5.33%,-17.69%,True,True,14.92%,15.27%,86.14%,54.10%,2.81%,8.51%,9.65%,5.61%,14.40%,-0.02%
AXP,B_趨勢回踩型,2020-12-11,112.11459350585938,-3.85%,-10.94%,True,True,-2.66%,-3.85%,29.87%,54.87%,-2.26%,-1.56%,1.51%,-4.77%,23.32%,-4.77%
AXP,B_趨勢回踩型,2020-12-29,110.16566467285156,-5.52%,-12.49%,True,True,1.02%,1.49%,20.31%,53.47%,4.16%,3.97%,1.06%,8.99%,22.09%,-3.09%
AXP,B_趨勢回踩型,2021-01-25,113.3686294555664,-6.04%,-9.94%,True,True,-6.04%,-0.82%,28.72%,52.59%,-3.40%,5.65%,13.03%,19.77%,21.85%,-5.83%
AXP,B_趨勢回踩型,2021-02-26,126.57235717773438,-3.31%,-3.31%,True,True,-1.23%,2.70%,27.76%,28.86%,8.92%,9.82%,6.26%,9.43%,17.64%,0.00%
AXP,B_趨勢回踩型,2021-03-16,134.095947265625,-4.64%,-4.64%,True,True,-3.01%,-1.24%,31.31%,30.60%,-5.04%,0.13%,3.18%,6.77%,13.55%,-5.04%
AXP,B_趨勢回踩型,2021-03-31,132.7532501220703,-5.59%,-5.59%,True,True,-1.30%,2.49%,28.94%,31.21%,3.96%,5.01%,9.33%,8.94%,19.80%,0.00%
AXP,B_趨勢回踩型,2021-04-20,136.1884765625,-3.26%,-3.26%,True,True,-2.31%,-0.61%,22.45%,29.89%,3.63%,6.50%,6.82%,13.11%,19.44%,-0.53%
AXP,B_趨勢回踩型,2021-05-12,142.9462432861328,-4.20%,-4.20%,True,True,-4.20%,-2.62%,25.32%,26.06%,1.60%,4.12%,6.52%,10.45%,12.81%,0.00%
AXP,B_趨勢回踩型,2021-06-18,148.4557647705078,-5.01%,-5.01%,True,True,-4.87%,-3.85%,18.42%,20.55%,7.13%,6.81%,3.20%,7.30%,1.09%,0.00%
AXP,B_趨勢回踩型,2021-07-19,153.20948791503906,-6.22%,-6.22%,False,True,-5.63%,-6.22%,29.47%,24.10%,6.02%,3.97%,1.81%,0.89%,7.70%,-2.51%
AXP,B_趨勢回踩型,2021-08-04,158.14990234375,-3.19%,-3.19%,True,True,-1.45%,-1.15%,28.21%,23.95%,1.55%,-3.53%,-2.15%,-3.23%,4.16%,-5.56%
AXP,B_趨勢回踩型,2021-08-19,149.6523895263672,-8.39%,-8.39%,False,True,-4.05%,-5.63%,15.61%,23.56%,4.07%,1.90%,3.07%,9.38%,14.66%,-0.19%
AXP,B_趨勢回踩型,2021-09-03,149.9064483642578,-8.24%,-8.24%,False,True,-4.01%,-5.54%,21.97%,25.11%,1.35%,0.80%,8.39%,11.27%,-4.16%,-1.31%
AXP,B_趨勢回踩型,2021-09-21,153.64234924316406,-5.95%,-5.95%,False,True,0.39%,2.38%,23.51%,23.31%,6.05%,7.04%,8.87%,6.33%,-0.38%,-7.86%
AXP,B_趨勢回踩型,2021-10-13,159.1656951904297,-4.32%,-4.32%,True,True,-3.67%,-2.46%,30.67%,23.80%,6.45%,5.52%,7.51%,1.71%,3.61%,-11.06%
AXP,B_趨勢回踩型,2021-10-28,164.72215270996094,-6.67%,-6.67%,True,True,-4.22%,-1.61%,33.82%,27.28%,-1.19%,3.83%,-10.19%,-4.34%,-0.61%,-14.06%
AXP,B_趨勢回踩型,2021-11-16,170.67481994628906,-3.29%,-3.29%,True,True,-0.21%,0.59%,27.84%,27.03%,-5.57%,-17.06%,-10.32%,-9.26%,6.29%,-17.06%
AXP,A_回撤反彈型,2021-12-07,157.4959259033203,-10.76%,-10.76%,False,True,6.49%,9.62%,43.61%,34.93%,-2.46%,-3.62%,2.88%,-3.37%,3.85%,-6.62%
AXP,B_趨勢回踩型,2021-12-07,157.4959259033203,-10.76%,-10.76%,False,True,6.49%,9.62%,43.61%,34.93%,-2.46%,-3.62%,2.88%,-3.37%,3.85%,-6.62%
AXP,A_回撤反彈型,2021-12-23,154.8922119140625,-12.24%,-12.24%,False,True,5.32%,0.73%,46.54%,34.49%,-0.36%,6.47%,-2.96%,14.71%,16.82%,-3.08%
AXP,B_趨勢回踩型,2021-12-23,154.8922119140625,-12.24%,-12.24%,False,True,5.32%,0.73%,46.54%,34.49%,-0.36%,6.47%,-2.96%,14.71%,16.82%,-3.08%
AXP,B_趨勢回踩型,2022-01-10,164.31277465820312,-6.90%,-6.90%,True,True,1.41%,3.55%,25.30%,33.29%,-4.36%,-0.36%,11.66%,8.75%,5.74%,-8.63%
AXP,B_趨勢回踩型,2022-01-26,165.8070526123047,-4.02%,-6.05%,True,True,10.44%,8.63%,40.14%,36.36%,5.04%,12.02%,7.43%,-3.26%,3.27%,-9.23%
AXP,B_趨勢回踩型,2022-02-23,178.6974639892578,-4.75%,-4.75%,True,True,-3.45%,-4.56%,25.97%,33.34%,-4.57%,-10.74%,-1.55%,-2.77%,-18.27%,-18.65%
AXP,A_回撤反彈型,2022-03-14,163.4143524169922,-12.90%,-12.90%,False,True,2.45%,8.58%,52.87%,41.25%,9.43%,9.79%,3.06%,3.68%,-3.68%,-11.06%
AXP,B_趨勢回踩型,2022-03-14,163.4143524169922,-12.90%,-12.90%,False,True,2.45%,8.58%,52.87%,41.25%,9.43%,9.79%,3.06%,3.68%,-3.68%,-11.06%
AXP,B_趨勢回踩型,2022-03-29,180.57948303222656,-3.75%,-3.75%,True,True,1.09%,-0.20%,45.54%,41.92%,-2.90%,-7.80%,-6.71%,-16.29%,-23.24%,-27.78%
AXP,B_趨勢回踩型,2022-04-13,170.32745361328125,-9.21%,-9.21%,False,True,-2.24%,-1.97%,26.52%,41.64%,3.42%,1.33%,-14.66%,-7.92%,-22.21%,-23.44%
AXP,B_趨勢回踩型,2022-04-29,165.6991729736328,-11.68%,-11.68%,False,True,-2.21%,-3.23%,30.58%,38.55%,-4.33%,-9.14%,-2.92%,-16.27%,-12.89%,-21.59%
AXP,A_回撤反彈型,2022-05-04,168.64874267578125,-10.11%,-10.11%,False,True,1.78%,0.11%,33.48%,39.21%,-10.36%,-12.21%,-4.88%,-22.67%,-13.45%,-22.96%
AXP,C_過度波動禁止型,2022-06-16,130.40830993652344,-27.78%,-30.49%,False,False,-6.01%,-14.59%,43.71%,37.28%,6.29%,2.49%,3.90%,11.93%,13.40%,-0.37%
AXP,C_過度波動禁止型,2022-07-05,132.94305419921875,-25.62%,-29.14%,False,False,0.50%,-2.85%,41.22%,39.32%,-0.34%,5.82%,8.56%,18.40%,0.65%,-2.27%
AXP,B_趨勢回踩型,2023-02-21,166.35336303710938,-4.33%,-9.74%,True,True,-3.98%,-4.33%,41.59%,31.57%,0.29%,1.06%,-5.14%,-6.29%,-12.01%,-14.41%
AXP,B_趨勢回踩型,2023-03-08,167.64793395996094,-3.58%,-7.35%,True,True,-2.38%,-0.61%,16.26%,31.25%,-8.59%,-6.91%,-7.52%,-6.26%,-3.23%,-15.07%
AXP,A_回撤反彈型,2023-03-21,157.79983520507812,-9.25%,-12.79%,False,True,2.38%,0.40%,35.55%,35.15%,-3.25%,-1.22%,0.61%,-7.16%,6.01%,-9.77%
AXP,B_趨勢回踩型,2023-03-23,156.07376098632812,-10.24%,-13.57%,False,True,2.53%,1.26%,35.45%,35.07%,-0.22%,-2.05%,1.00%,-5.86%,4.47%,-8.77%
AXP,B_趨勢回踩型,2023-04-10,155.09275817871094,-10.81%,-13.23%,False,True,-0.51%,-1.95%,36.23%,35.21%,1.59%,-0.34%,-5.03%,-3.49%,6.45%,-8.20%
AXP,A_回撤反彈型,2023-04-13,156.20924377441406,-10.16%,-12.61%,False,True,0.72%,0.76%,28.03%,35.44%,0.60%,-2.37%,-8.82%,-6.91%,7.97%,-8.85%
AXP,B_趨勢回踩型,2023-04-25,150.2611541748047,-13.58%,-13.94%,False,True,-4.39%,-5.04%,23.19%,27.00%,-1.84%,-1.76%,-2.28%,9.88%,9.41%,-5.25%
AXP,A_回撤反彈型,2023-05-26,151.33914184570312,-11.88%,-12.96%,False,True,3.07%,2.80%,30.99%,30.77%,6.48%,10.43%,6.96%,11.25%,1.75%,0.00%
AXP,B_趨勢回踩型,2023-05-26,151.33914184570312,-11.88%,-12.96%,False,True,3.07%,2.80%,30.99%,30.77%,6.48%,10.43%,6.96%,11.25%,1.75%,0.00%
AXP,B_趨勢回踩型,2023-06-20,163.0524139404297,-3.27%,-6.23%,True,True,-2.90%,-2.44%,26.37%,26.23%,-0.72%,3.64%,4.91%,-1.23%,-4.18%,-7.14%
AXP,B_趨勢回踩型,2023-07-21,164.39381408691406,-4.39%,-5.46%,True,True,-4.39%,-1.83%,21.42%,25.01%,-2.81%,-2.83%,-5.87%,-6.23%,-9.87%,-14.79%
AXP,B_趨勢回踩型,2023-08-07,161.24539184570312,-6.22%,-7.27%,False,True,0.13%,-1.14%,23.37%,22.70%,-0.53%,-3.64%,-4.17%,-4.56%,-12.18%,-15.02%
AXP,A_回撤反彈型,2023-09-15,158.145263671875,-8.03%,-9.05%,False,True,3.31%,4.01%,13.22%,18.20%,-6.52%,-8.89%,-7.35%,-13.35%,3.26%,-13.35%
AXP,B_趨勢回踩型,2023-09-15,158.145263671875,-8.03%,-9.05%,False,True,3.31%,4.01%,13.22%,18.20%,-6.52%,-8.89%,-7.35%,-13.35%,3.26%,-13.35%
AXP,B_趨勢回踩型,2023-12-06,162.44126892089844,-3.60%,-6.58%,True,True,-3.60%,0.05%,18.37%,22.93%,4.21%,7.84%,13.23%,10.80%,30.08%,0.00%
AXP,B_趨勢回踩型,2024-01-12,177.10189819335938,-3.79%,-3.79%,True,True,-2.53%,-3.71%,20.56%,22.83%,1.63%,10.34%,16.60%,19.74%,19.93%,-1.24%
AXP,B_趨勢回踩型,2024-04-04,214.29519653320312,-3.86%,-3.86%,True,True,-3.22%,-3.28%,21.05%,22.05%,-0.63%,-0.95%,5.88%,9.90%,6.48%,-0.95%
AXP,B_趨勢回踩型,2024-05-01,225.87899780273438,-3.20%,-3.20%,True,True,-1.77%,-3.20%,30.25%,21.15%,2.07%,4.42%,2.49%,-4.01%,7.42%,-4.01%
AXP,B_趨勢回踩型,2024-05-23,229.78256225585938,-3.13%,-3.13%,True,True,-2.82%,-2.43%,17.87%,21.83%,1.93%,-1.18%,-1.69%,1.27%,7.80%,-5.64%
AXP,B_趨勢回踩型,2024-06-10,226.8353729248047,-4.38%,-4.38%,True,True,-0.96%,-1.87%,14.32%,21.47%,-1.79%,-0.80%,3.10%,3.99%,8.67%,-4.41%
AXP,B_趨勢回踩型,2024-06-26,225.11778259277344,-5.10%,-5.10%,False,True,0.13%,0.60%,16.97%,21.71%,2.18%,3.81%,4.43%,1.54%,16.95%,-1.77%
AXP,B_趨勢回踩型,2024-07-19,237.24024963378906,-3.03%,-3.03%,True,True,-2.90%,1.57%,17.83%,17.71%,1.45%,-4.17%,3.85%,6.71%,14.38%,-6.79%
AXP,B_趨勢回踩型,2024-08-05,221.12925720214844,-10.72%,-10.72%,False,True,-10.72%,-8.86%,34.73%,23.80%,4.93%,12.45%,12.57%,17.48%,20.01%,0.00%
AXP,B_趨勢回踩型,2024-08-21,241.07711791992188,-3.05%,-3.05%,True,True,-2.15%,1.04%,35.83%,25.45%,4.38%,2.25%,9.11%,9.05%,17.36%,-0.91%
AXP,B_趨勢回踩型,2024-09-06,238.88461303710938,-6.07%,-6.07%,True,True,-4.03%,-6.07%,23.22%,25.52%,6.12%,10.21%,13.37%,13.71%,24.17%,0.00%
AXP,B_趨勢回踩型,2024-10-18,271.6285095214844,-3.15%,-3.15%,True,True,-0.19%,0.23%,22.06%,28.36%,-3.41%,-1.48%,3.64%,9.20%,12.80%,-3.41%
AXP,B_趨勢回踩型,2024-11-04,265.151611328125,-5.46%,-5.46%,True,True,-1.42%,-0.47%,22.30%,23.22%,8.43%,5.68%,11.81%,11.53%,17.43%,0.00%
