ticker,industry,pattern,signal_date,rule,cost,slippage,entry_date,entry_price,exit_date,exit_price,hold_days,exit_reason,gross_return,net_return
MU,政策/AI觀察,波段,2024-06-28,risk_30d,0.20%,0.20%,2024-07-01,129.83023018263094,2024-07-17,118.75314331054688,11,risk_stop,-8.53%,-8.73%
MU,政策/AI觀察,波段,2024-06-28,trend_60d,0.20%,0.20%,2024-07-01,129.83023018263094,2024-07-02,131.6461944580078,1,close_below_ma25,1.40%,1.20%
MU,政策/AI觀察,波段,2024-07-01,base_60d,0.20%,0.20%,2024-07-02,129.2432490584038,2024-07-05,130.6632537841797,2,close_below_ma25,1.10%,0.90%
MU,政策/AI觀察,波段,2024-07-01,risk_30d,0.20%,0.20%,2024-07-02,129.2432490584038,2024-07-17,118.75314331054688,10,risk_stop,-8.12%,-8.32%
MU,政策/AI觀察,波段,2024-07-01,trend_60d,0.20%,0.20%,2024-07-02,129.2432490584038,2024-07-05,130.6632537841797,2,close_below_ma25,1.10%,0.90%
MU,政策/AI觀察,波段,2024-07-02,base_60d,0.20%,0.20%,2024-07-03,131.97910955310584,2024-07-05,130.6632537841797,1,close_below_ma25,-1.00%,-1.20%
MU,政策/AI觀察,波段,2024-07-02,risk_30d,0.20%,0.20%,2024-07-03,131.97910955310584,2024-07-17,118.75314331054688,9,risk_stop,-10.02%,-10.22%
MU,政策/AI觀察,波段,2024-07-02,trend_60d,0.20%,0.20%,2024-07-03,131.97910955310584,2024-07-05,130.6632537841797,1,close_below_ma25,-1.00%,-1.20%
MU,政策/AI觀察,波段,2024-07-03,base_60d,0.20%,0.20%,2024-07-05,136.11779030121713,2024-07-08,129.8732147216797,1,close_below_ma25,-4.59%,-4.79%
MU,政策/AI觀察,波段,2024-07-03,risk_30d,0.20%,0.20%,2024-07-05,136.11779030121713,2024-07-17,118.75314331054688,8,risk_stop,-12.76%,-12.96%
MU,政策/AI觀察,波段,2024-07-03,trend_60d,0.20%,0.20%,2024-07-05,136.11779030121713,2024-07-08,129.8732147216797,1,close_below_ma25,-4.59%,-4.79%
MU,政策/AI觀察,波段,2024-07-05,base_60d,0.20%,0.20%,2024-07-08,130.73039464893662,2024-07-09,130.32037353515625,1,close_below_ma25,-0.31%,-0.51%
MU,政策/AI觀察,波段,2024-07-05,risk_30d,0.20%,0.20%,2024-07-08,130.73039464893662,2024-07-17,118.75314331054688,7,risk_stop,-9.16%,-9.36%
MU,政策/AI觀察,波段,2024-07-05,trend_60d,0.20%,0.20%,2024-07-08,130.73039464893662,2024-07-09,130.32037353515625,1,close_below_ma25,-0.31%,-0.51%
MU,政策/AI觀察,波段,2024-07-08,base_60d,0.20%,0.20%,2024-07-09,131.18841476097612,2024-07-10,135.53758239746094,1,close_below_ma25,3.32%,3.12%
MU,政策/AI觀察,波段,2024-07-08,risk_30d,0.20%,0.20%,2024-07-09,131.18841476097612,2024-07-17,118.75314331054688,6,risk_stop,-9.48%,-9.68%
MU,政策/AI觀察,波段,2024-07-08,trend_60d,0.20%,0.20%,2024-07-09,131.18841476097612,2024-07-10,135.53758239746094,1,close_below_ma25,3.32%,3.12%
MU,政策/AI觀察,波段,2024-07-09,base_60d,0.20%,0.20%,2024-07-10,132.5326873769195,2024-07-11,129.4160919189453,1,close_below_ma25,-2.35%,-2.55%
MU,政策/AI觀察,波段,2024-07-09,risk_30d,0.20%,0.20%,2024-07-10,132.5326873769195,2024-07-17,118.75314331054688,5,risk_stop,-10.40%,-10.60%
MU,政策/AI觀察,波段,2024-07-09,trend_60d,0.20%,0.20%,2024-07-10,132.5326873769195,2024-07-11,129.4160919189453,1,close_below_ma25,-2.35%,-2.55%
MU,政策/AI觀察,波段,2024-07-10,base_60d,0.20%,0.20%,2024-07-11,135.77880142756996,2024-07-12,132.71533203125,1,close_below_ma25,-2.26%,-2.46%
MU,政策/AI觀察,波段,2024-07-10,risk_30d,0.20%,0.20%,2024-07-11,135.77880142756996,2024-07-17,118.75314331054688,4,risk_stop,-12.54%,-12.74%
MU,政策/AI觀察,波段,2024-07-10,trend_60d,0.20%,0.20%,2024-07-11,135.77880142756996,2024-07-12,132.71533203125,1,close_below_ma25,-2.26%,-2.46%
MU,政策/AI觀察,波段,2024-07-11,base_60d,0.20%,0.20%,2024-07-12,131.1884319337484,2024-07-15,130.0520782470703,1,close_below_ma25,-0.87%,-1.07%
MU,政策/AI觀察,波段,2024-07-11,risk_30d,0.20%,0.20%,2024-07-12,131.1884319337484,2024-07-17,118.75314331054688,3,risk_stop,-9.48%,-9.68%
MU,政策/AI觀察,波段,2024-07-11,trend_60d,0.20%,0.20%,2024-07-12,131.1884319337484,2024-07-15,130.0520782470703,1,close_below_ma25,-0.87%,-1.07%
MU,政策/AI觀察,波段,2024-07-12,base_60d,0.20%,0.20%,2024-07-15,133.3392333915279,2024-07-16,126.69320678710938,1,close_below_ma25,-4.98%,-5.18%
MU,政策/AI觀察,波段,2024-07-12,risk_30d,0.20%,0.20%,2024-07-15,133.3392333915279,2024-07-17,118.75314331054688,2,risk_stop,-10.94%,-11.14%
MU,政策/AI觀察,波段,2024-07-12,trend_60d,0.20%,0.20%,2024-07-15,133.3392333915279,2024-07-16,126.69320678710938,1,close_below_ma25,-4.98%,-5.18%
MU,政策/AI觀察,波段,2024-07-15,base_60d,0.20%,0.20%,2024-07-16,129.86410487259124,2024-07-17,118.75314331054688,1,close_below_ma25,-8.56%,-8.76%
